conversation_ID,utterance_ID,speaker,text,emotion
1206,5,Ross,"Yes . Yes , yes I did . But ... but it was , it was just a one night thing . It meant nothing .",fear
1206,6,Dr. Green,Oh ? Really ? That is what my daughter means to you ? Nothing ?,surprise
1206,7,Ross,"No ! No sir umm , she means a lot to me . I mean , I care ... I ... I love Rachel .",fear
1206,8,Mona,What ? !,surprise
1206,9,Ross,"Oh but not that way . I mean ... I mean I am not in love with her . I love her like a , like a friend .",joy
1206,10,Dr. Green,Oh really ? That is how treat a friend ? You get her in trouble and then refuse to marry her ?,anger
1206,11,Ross,Hey ! I offered to marry her !,anger
1206,12,Mona,Wh,surprise
1206,13,Ross,But I did not want to .,fear
1206,14,Dr. Green,Well why not ? So you can spend your time with this tramp ? !,anger
1206,15,Mona,Tramp ? !,surprise
1206,16,Ross,"I am sorry . Dr . Green , Mona . Mona , Dr . Green .",neutral
1207,1,Chandler,I can not believe there is a naked hooker in there !,surprise
1207,2,Joey,Wait ! Wait ! Maybe she is a hooker and a stripper .,surprise
1208,1,Mona,How could you have kept all of this from me ?,anger
1208,2,Ross,"I was going to tell you , but",sadness
1208,3,Dr. Green,But what ? ! You figured you would get what you wanted and then dump her like you dumped Rachel !,anger
1208,4,Ross,Hey ! I did not dump Rachel ! Nor are we still together . Can I just ... Why do not we just let the machine get that ?,anger
1208,5,Joey,Hey Ross . It is Joey . There is a hooker over here and we thought maybe you would know something about it .,neutral
1208,6,Ross,"No ! No ! No ! No ! No ! I ... I ... I ... I ... I need to , I need to lie down .",surprise
1209,1,Monica,Oh my God Stu ! I ... I can not believe you did this ! Now are you absolutely sure she is a hooker ?,surprise
1209,2,Stu,"Either that or she is just the best , most expensive date I ever had .",neutral
1210,1,Ross,So your dad dropped by . He is a pleasant man !,anger
1210,2,Rachel,Oh no,fear
1210,3,Phoebe,I would better go .,neutral
1210,4,Rachel,"Ross I am so sorry . Okay . I ... I will promise I will straighten this out with him tomorrow in person , or via e ... mail .",sadness
1210,5,Ross,I do not care about your dad ! I care about Mona ! She was there and now she is totally freaked out !,anger
1210,6,Rachel,"Oh okay , I will fix that to . What her e ... mail address ?",sadness
1210,7,Ross,Rachel !,anger
1210,8,Rachel,"All right , I promise . I will fix this . I swear . I will ... I will ... I will ... I will talk to her .",sadness
1210,9,Ross,Okay !,neutral
1210,10,Rachel,Okay .,neutral
1210,11,Ross,Thank you !,neutral
1210,12,Phoebe,That is it ? !,surprise
1210,13,Phoebe,You call that a fight ?,surprise
1210,14,Phoebe,Come on !,anger
1210,15,Phoebe,""" We were on a break ! """,anger
1210,16,Phoebe,""" No we were not ! """,anger
1210,17,Phoebe,What happened to you two ?,surprise
1211,1,Ross,Thank you so much for coming back over .,sadness
1211,2,Mona,"Oh good , you are here . Yeah , and I was worried that it was going to be uncomfortable .",joy
1211,3,Rachel,"I know Mona , just hear me out .",neutral
1211,4,Rachel,"First of all , I am so sorry about my father yelling at you , but I heard you totally held your own .",sadness
1211,5,Rachel,You are gonna have to tell me how you did that .,neutral
1211,6,Ross,Focus .,neutral
1211,7,Rachel,"Okay . Um ... But ... Okay , yes Ross and I used to date . And yes we are gonna have a baby . But we are definitely not getting back together .",neutral
1212,1,Rachel,Remember I had to leave the room the other day when you had that roast chicken ?,neutral
1212,2,Joey,Yeah . But I thought that was because I put the whole thing on my hand and made it walk across the table .,neutral
1212,3,Monica,"Anyway , it just does not seem worth it to make a whole turkey for just three people . Okay ? It is a lot of work .",neutral
1212,4,Joey,But you gotta have turkey on Thanksgiving !,sadness
1212,5,Joey,"I mean , Thanksgiving with no turkey is like ... like Fourth of July with no apple pie !",sadness
1212,6,Joey,Or Friday with no two pizzas !,sadness
1212,7,Monica,All right fine ! If it means that much to you ! But just ... there is gonna be a ton left over .,sadness
1212,8,Joey,No there will not ! I promise I will finish that turkey !,neutral
1212,9,Monica,"All right , you are telling me you can eat an entire turkey in just one sitting ?",surprise
1212,10,Joey,That is right !,neutral
1212,11,Joey,Cause I am a Tribbiani !,neutral
1212,12,Joey,And this is what we do !,neutral
1212,13,Joey,We can eat !,anger
1213,1,Joey,All right where is that turkey !,neutral
1213,2,Phoebe,Joey ! Those are my maternity pants !,surprise
1213,3,Joey,Not now ! These are my Thanksgiving pants !,neutral
1214,1,Joey,Well that is it . I am done . Whew ! There come the meat sweats .,disgust
1214,2,Monica,"Well Joey , we are all ... we are all very proud of you .",joy
1214,3,Chandler,"Yes , I believe we can expect a call from the President any moment now .",neutral
1214,4,Phoebe,Is there anything we can do for you ?,neutral
1214,5,Joey,"No just , nobody press on my stomach .",sadness
1214,6,Rachel,You can keep those pants by the way .,neutral
1214,7,Joey,Whoa ... hey ... wh ... wh ... what do you got there ? What is that ? Pie ?,surprise
1214,8,Monica,"Yeah , you want some ?",joy
1214,9,Joey,"Ah , just cut me a little sliver .",neutral
1214,10,Joey,A little bigger .,neutral
1214,11,Joey,Little bigger .,neutral
1214,12,Joey,What ? !,surprise
1214,13,Joey,Are you afraid you are gonna run out ? !,anger
1214,14,Joey,Cut me a real piece !,anger
1215,1,Ross,"That is right , I love you ! And ... and I am gonna play with you all the time .",joy
1215,2,Phoebe,How can you let him talk to your crotch like that ?,surprise
1215,3,Rachel,He is talking to the baby .,neutral
1215,4,Phoebe,Ohh !,surprise
1215,5,Phoebe,Okay !,surprise
1215,6,Phoebe,"Okay , cause when ... when he said , "" I can not wait to hear your first words , "" I thought , "" There is a trick . """,joy
1215,7,Rachel,"Okay . Well , I gotta go you guys . I will see you later .",neutral
1215,8,Phoebe,Okay .,neutral
1216,1,Joey,Here she is ! Future fashion superstar !,joy
1216,2,Rachel,"Oh Joey , I am hardly a",joy
1216,3,Joey,My little sister Dina !,joy
1217,1,Phoebe,Wow ! This place is incredible ! Sting pen ... that he gave to Phoebe . Come on ! Secret passageway !,joy
1217,2,Trudie Styler,Hi !,joy
1217,3,Phoebe,Hi !,joy
1217,4,Trudie Styler,I am Trudie .,joy
1217,5,Phoebe,Uh ... huh .,neutral
1217,6,Trudie Styler,You must be Ben mum .,joy
1217,7,Phoebe,Why else would I be here ?,neutral
1217,8,Trudie Styler,Do sit down .,neutral
1218,1,Chandler,"Okay , ten blocks down . Five to go .",sadness
1218,2,Monica,Oh wait ! Stop ! Stop ! Stop !,joy
1218,3,Chandler,Oh I am sorry ! Do you need a break ?,anger
1218,4,Monica,My boots in tan ! Hey ! Can you get a little closer so I can see the price ?,joy
1218,5,Chandler,I can see it from right here . It will cost you one husband .,anger
1218,6,Monica,"Okay , I am sorry . I think I can walk the rest of the way now . Just ... just give me my boots .",sadness
1219,1,Joey,"One pregnant woman at a time , please ! I just want you to be okay .",disgust
1219,2,Rachel,So forcing her to marry Bobby is gonna make that happen ?,anger
1219,3,Joey,"Maybe ! Well ! Well ... so ... so uh , what kind of music does Numb Nuts ... Oh forget it ! I can not !",anger
1219,4,Dina,"Joey , I am scared to death about this .",fear
1219,5,Dina,"But I really think I can do it , I am just gonna need some help .",fear
1219,6,Dina,And Bobby gonna be here the whole time .,neutral
1219,7,Bobby,"You bet I am ! And to answer your earlier question , we are straight ... up gangster rap .",joy
1219,8,Dina,"Look , Rachel told me how much easier you have made all this on her . Why can not you do that for me ?",anger
1219,9,Joey,Because ! Cause ... Cause you are my baby sister !,anger
1219,10,Dina,And you are my big brother !,anger
1219,11,Dina,"I mean , you are my favorite guy in the whole world .",neutral
1219,12,Dina,I am not even scared to tell mom and dad .,neutral
1219,13,Dina,I was scared of telling you .,fear
1219,14,Joey,"Well I would be scared of them , but all right .",fear
1219,15,Dina,"Joey , I can not stand the thought of having this baby with you mad at me .",sadness
1219,16,Dina,I want him to have his uncle .,sadness
1219,17,Dina,Is my baby gonna have his Uncle Joey ?,sadness
1219,18,Joey,Of course he is gonna have his Uncle Joey !,surprise
1219,19,Dina,"We are gonna be all right . I mean , even if we are not married this baby is gonna be so loved . Not just by us .",joy
1219,20,Joey,That is right ! By his uncle too !,joy
1219,21,Bobby,And by you .,joy
1219,22,Rachel,"Okay Bobby , why do not we just come over here and let them have a little moment .",neutral
1219,23,Joey,Come here !,joy
1219,24,Rachel,No ! Seriously ! What wrong with you ? !,anger
1220,1,Ross,You are gonna love me so much . I got Sting tickets ! !,joy
1220,2,Phoebe,Oh my God ! I do love you ! How did you do it ? !,joy
1220,3,Ross,Well ... let just say,joy
1220,4,Phoebe,"Oo , where are the seats ?",neutral
1220,5,Ross,"Uh , middle balcony .",neutral
1221,1,Rachel,Phoebe ?,neutral
1221,2,Phoebe,Yeah ?,neutral
1221,3,Rachel,"Look at that guy by the window , wow !",surprise
1221,4,Phoebe,"He is awfully short and I think he is talking to himself . And to be completely honest , he is not that good in bed .",disgust
1221,5,Rachel,"Oh , what is wrong with me lately ?",sadness
1221,6,Rachel,I mean it is like every guy I see ... I mean look here .,neutral
1221,7,Rachel,"Look at that guy for example , I mean normally that is not someone I would ... would be attracted to , but right now , with the way I am feeling , all I want to do is rip off his sweatpants and fanny pack .",neutral
1221,8,Phoebe,"Wait a second ! This is about the fourth month of your pregnancy , right ?",neutral
1221,9,Rachel,Yeah .,neutral
1221,10,Phoebe,"This is completely normal , around the fourth month your hormones start going crazy .",neutral
1221,11,Rachel,Really ? ! So this has happened to you ?,surprise
1221,12,Phoebe,Oh absolutely yeah !,neutral
1221,13,Phoebe,"Oh and keep in mind , now , I was carrying triplets so in , you know , medical terms I was ... I was thrice as randy .",neutral
1221,14,Rachel,"Wow ! This explains so much ! Last weekend , I went from store to store sitting on Santa lap .",joy
1221,15,Phoebe,"Yeah . Yeah , I remember trying to steal a cardboard cutout of Evander Holyfield from a Foot Locker .",neutral
1222,1,Rachel,Ah .,neutral
1222,2,Phoebe,Yeah .,neutral
1222,3,Rachel,"I go see my doctor tomorrow , I will ask her about this .",neutral
1222,4,Rachel,Maybe she can give me a pill or something .,neutral
1222,5,Phoebe,"Yeah . Yeah , that is what you need a good ... pill .",neutral
1224,1,Doug,Bing ! Ho ! And the Bing ... ette !,joy
1224,2,Chandler,"Honey , you remember my boss Doug right ?",neutral
1224,3,Monica,"Yes , hi .",joy
1224,4,Doug,"Hi . So good news , the divorce is final . I signed the papers this A . M .",joy
1224,5,Chandler,"I did not know you and Carol were getting divorced , I am sorry .",sadness
1224,6,Doug,"Sorry ? Finally chewed my leg out of that bear trap . Hey , congratulations to you guys though !",joy
1224,7,Monica,No leg ... chewing for us sir .,joy
1224,8,Doug,"Oh well , give it time .",neutral
1224,9,Doug,"So the divorce , the marriage , we have got a lot to celebrate .",joy
1224,10,Doug,How about we all go out to dinner tomorrow night ?,neutral
1224,11,Doug,"Tomorrow night it is then , I should be out of court by six .",joy
1224,12,Doug,They keep throwing these sexual harassment cases at me and I keep knocking them out of the park !,joy
1224,13,Monica,"Okay , I will see you tomorrow !",joy
1224,14,Monica,"Just so you know , we are not seeing him tomorrow .",neutral
1224,15,Monica,I ... I cannot spend another evening with that man .,disgust
1224,16,Monica,Do you remember how he behaved at our wedding ?,disgust
1224,17,Chandler,No .,neutral
1224,18,Monica,That is because he was not invited because of the way he behaved at our engagement party .,anger
1224,19,Chandler,"Oh yeah . Boy , urine cuts right through an ice sculpture doesn’t it ?",joy
1226,1,Ross,"Here we go . Mona umm , I think it is time we ... we had a conversation about ... about where things are with us .",neutral
1226,2,Mona,"Yeah , I ... I think I suggested that .",neutral
1226,3,Ross,"Aw , we ... we are so ... So umm , well I ... I ... I like you and I ... I love umm , you know hanging out with you .",joy
1226,4,Ross,And I mean ... I am having a lot of fun .,joy
1226,5,Mona,Okay .,neutral
1226,6,Ross,"I mean , there is no point in spending time with someone if ... if it is just fun .",neutral
1226,7,Ross,"It is gotta be , it is gotta be going somewhere right ?",neutral
1226,8,Ross,So where ... where is it going ?,neutral
1226,9,Ross,Ah !,surprise
1226,10,Ross,That is ... that is the real question .,neutral
1226,11,Ross,And ... and the answer is ... is it is going somewhere ... fun .,joy
1226,12,Ross,"Now I ... I know what you are thinking , fun was fine for you like ten years ago you know , but you are ... you are not getting any younger .",neutral
1226,13,Ross,"No I mean ... No not you , not you , you ... you are getting younger .",fear
1226,14,Mona,"I am sorry , so umm , so where are we ?",sadness
1227,1,Ross,"Well , well to sum up , we are having fun , you look young .",neutral
1227,2,Mona,Okay,neutral
1227,3,Ross,But that is not enough . So ... So ... here is a key to my apartment .,neutral
1227,4,Mona,Really ? !,surprise
1227,5,Ross,Really .,neutral
1227,6,Mona,You do not think this is too fast .,joy
1228,1,Phoebe,"Yeah , okay let leave these two alone .",neutral
1228,2,Rachel,"No ! I do not care what my hormones are doing , I am not going to just do it with some random guy !",disgust
1228,3,Phoebe,Fine ! Then you tell Roger because he was really looking forward to this !,anger
1229,1,Phoebe,Hi .,joy
1229,2,Phoebe,"Listen , I am sorry about that whole thing with Roger .",sadness
1229,3,Phoebe,"It really was not right , and I , and I want to make it up to you , so umm , I brought you something that I think you will really enjoy .",neutral
1229,4,Phoebe,"Now , this is just a loan .",neutral
1229,5,Phoebe,Okay ?,neutral
1229,6,Phoebe,"I am gonna , I am gonna want him back .",neutral
1229,7,Phoebe,So ... I am gonna go now .,neutral
1229,8,Phoebe,"I am sorry , I thought I could do it and I can not !",sadness
1230,1,Rachel,They made you head of the department !,joy
1230,2,Ross,"No , I get to teach one of his advanced classes ! Why did not I get head of the department ?",joy
1230,3,Joey,"Oh ! Hey Rach , listen umm",neutral
1230,4,Rachel,Yeah .,neutral
1230,5,Joey,"I got a big date coming up , do you know a good restaurant ?",neutral
1230,6,Rachel,"Uh , Paul Café . They got great food and it is really romantic .",neutral
1230,7,Joey,"Ooh , great ! Thanks !",joy
1230,8,Rachel,"Yeah ! Oh , and then afterwards you can take her to the Four Seasons for drinks .",neutral
1230,9,Joey,"You sure are naming a lot of ways to postpone sex , I will tell ya",neutral
1230,10,Rachel,"Ooh , I miss dating .",sadness
1230,11,Rachel,Gettin all dressed up and going to a fancy restaurant .,neutral
1230,12,Rachel,"I am not gonna be able to do that for so long , and it is so much fun !",sadness
1230,13,Rachel,I mean not that sitting at home worrying about giving birth to a sixteen pound baby is not fun .,neutral
